time,event,delta,cumulative,at_capacity
2025-09-02 09:17:21.484,departure,-1,1197,True
2025-09-02 09:20:02.382,departure,-1,1196,True
2025-09-02 09:21:50.648,arrival,1,1197,True
2025-09-02 09:25:36.279,departure,-1,1196,True
2025-09-02 09:27:57.544,departure,-1,1195,True
2025-09-02 09:30:12.701,departure,-1,1194,True
2025-09-02 09:30:51.492,departure,-1,1193,True
2025-09-02 09:33:00.347,arrival,1,1194,True
2025-09-02 09:34:52.456,departure,-1,1193,True
2025-09-02 09:35:13.058,departure,-1,1192,True
2025-09-02 09:36:24.741,departure,-1,1191,True
2025-09-02 09:40:19.921,departure,-1,1190,True
2025-09-02 09:41:06.830,departure,-1,1189,True
2025-09-02 09:41:44.520,departure,-1,1188,True
2025-09-02 09:43:48.448,departure,-1,1187,True
2025-09-02 09:44:26.925,departure,-1,1186,True
2025-09-02 09:45:56.891,departure,-1,1185,True
2025-09-02 09:46:38.936,arrival,1,1186,True
2025-09-02 09:51:21.405,departure,-1,1185,True
2025-09-02 09:55:21.814,departure,-1,1184,True
2025-09-02 09:57:10.647,departure,-1,1183,True
2025-09-02 10:02:42.324,departure,-1,1182,True
2025-09-02 10:03:36.007,arrival,1,1183,True
2025-09-02 10:05:00.888,departure,-1,1182,True
2025-09-02 10:15:47.728,arrival,1,1183,True
2025-09-02 10:16:17.289,departure,-1,1182,True
2025-09-02 10:35:58.635,arrival,1,1183,True
2025-09-02 10:36:28.108,departure,-1,1182,True
2025-09-02 10:37:02.151,arrival,1,1183,True
2025-09-02 10:41:22.151,departure,-1,1182,True
2025-09-02 10:47:32.447,arrival,1,1183,True
2025-09-02 10:53:17.916,departure,-1,1182,True
2025-09-02 10:59:35.004,arrival,1,1183,True
2025-09-02 11:03:03.936,departure,-1,1182,True
2025-09-02 11:08:09.563,arrival,1,1183,True
2025-09-02 11:11:49.920,departure,-1,1182,True
2025-09-02 11:12:27.389,arrival,1,1183,True
2025-09-02 11:14:24.845,departure,-1,1182,True
2025-09-02 11:19:55.308,arrival,1,1183,True
2025-09-02 11:21:05.919,arrival,1,1184,True
2025-09-02 11:21:21.252,departure,-1,1183,True
2025-09-02 11:22:27.094,departure,-1,1182,True
2025-09-02 11:28:22.927,arrival,1,1183,True
2025-09-02 11:35:16.670,arrival,1,1184,True
2025-09-02 11:35:57.229,departure,-1,1183,True
2025-09-02 11:42:21.058,arrival,1,1184,True
2025-09-02 11:45:02.087,departure,-1,1183,True
2025-09-02 11:49:23.021,arrival,1,1184,True
2025-09-02 11:49:59.937,departure,-1,1183,True
2025-09-02 11:54:19.300,arrival,1,1184,True
2025-09-02 11:54:48.025,departure,-1,1183,True
2025-09-02 11:56:00.516,arrival,1,1184,True
2025-09-02 11:57:57.336,arrival,1,1185,True
2025-09-02 11:58:02.854,arrival,1,1186,True
2025-09-02 11:59:38.757,departure,-1,1185,True
2025-09-02 12:00:51.772,departure,-1,1184,True
2025-09-02 12:01:06.707,arrival,1,1185,True
2025-09-02 12:01:16.516,arrival,1,1186,True
2025-09-02 12:02:09.397,departure,-1,1185,True
2025-09-02 12:02:21.300,departure,-1,1184,True
2025-09-02 12:03:52.156,arrival,1,1185,True
2025-09-02 12:04:32.276,departure,-1,1184,True
2025-09-02 12:04:41.933,arrival,1,1185,True
2025-09-02 12:05:03.797,arrival,1,1186,True
2025-09-02 12:07:08.350,departure,-1,1185,True
2025-09-02 12:07:27.837,departure,-1,1184,True
2025-09-02 12:09:26.817,arrival,1,1185,True
2025-09-02 12:13:26.134,arrival,1,1186,True
2025-09-02 12:17:41.865,departure,-1,1185,True
2025-09-02 12:21:13.273,departure,-1,1184,True
2025-09-02 12:21:26.999,departure,-1,1183,True
2025-09-02 12:21:46.459,arrival,1,1184,True
2025-09-02 12:24:42.389,departure,-1,1183,True
2025-09-02 12:29:04.988,arrival,1,1184,True
2025-09-02 12:40:58.955,arrival,1,1185,True
2025-09-02 12:43:59.719,departure,-1,1184,True
2025-09-02 12:45:48.154,arrival,1,1185,True
2025-09-02 12:45:54.955,departure,-1,1184,True
2025-09-02 12:47:06.244,departure,-1,1183,True
2025-09-02 12:54:29.319,departure,-1,1182,True
2025-09-02 12:55:26.977,arrival,1,1183,True
2025-09-02 12:55:48.991,departure,-1,1182,True
2025-09-02 13:01:42.957,arrival,1,1183,True
2025-09-02 13:06:27.838,arrival,1,1184,True
2025-09-02 13:06:41.034,arrival,1,1185,True
2025-09-02 13:08:35.147,departure,-1,1184,True
2025-09-02 13:11:08.832,departure,-1,1183,True
2025-09-02 13:11:35.586,departure,-1,1182,True
2025-09-02 13:12:33.770,arrival,1,1183,True
2025-09-02 13:14:53.413,arrival,1,1184,True
2025-09-02 13:16:27.022,departure,-1,1183,True
2025-09-02 13:19:44.141,arrival,1,1184,True
2025-09-02 13:21:15.303,arrival,1,1185,True
2025-09-02 13:22:51.069,departure,-1,1184,True
2025-09-02 13:24:00.553,arrival,1,1185,True
2025-09-02 13:24:14.336,departure,-1,1184,True
2025-09-02 13:25:33.469,arrival,1,1185,True
2025-09-02 13:26:56.716,arrival,1,1186,True
2025-09-02 13:27:12.227,departure,-1,1185,True
2025-09-02 13:36:44.158,departure,-1,1184,True
2025-09-02 13:36:52.215,arrival,1,1185,True
2025-09-02 13:37:52.804,departure,-1,1184,True
2025-09-02 13:38:54.808,arrival,1,1185,True
2025-09-02 13:41:12.074,departure,-1,1184,True
2025-09-02 13:41:16.529,departure,-1,1183,True
2025-09-02 13:41:26.200,arrival,1,1184,True
2025-09-02 13:41:42.655,arrival,1,1185,True
2025-09-02 13:41:54.690,departure,-1,1184,True
2025-09-02 13:42:24.130,departure,-1,1183,True
2025-09-02 13:43:15.094,arrival,1,1184,True
2025-09-02 13:46:41.685,departure,-1,1183,True
2025-09-02 13:47:25.385,arrival,1,1184,True
2025-09-02 13:48:22.660,departure,-1,1183,True
2025-09-02 13:48:24.206,arrival,1,1184,True
2025-09-02 13:50:49.856,arrival,1,1185,True
2025-09-02 13:54:44.124,departure,-1,1184,True
2025-09-02 13:56:20.356,arrival,1,1185,True
2025-09-02 13:57:10.048,departure,-1,1184,True
2025-09-02 13:57:38.055,arrival,1,1185,True
2025-09-02 14:02:38.886,arrival,1,1186,True
2025-09-02 14:05:57.689,departure,-1,1185,True
2025-09-02 14:06:30.761,departure,-1,1184,True
2025-09-02 14:11:08.587,arrival,1,1185,True
2025-09-02 14:12:43.897,arrival,1,1186,True
2025-09-02 14:12:47.157,arrival,1,1187,True
2025-09-02 14:13:07.041,departure,-1,1186,True
2025-09-02 14:15:19.407,departure,-1,1185,True
2025-09-02 14:17:24.064,departure,-1,1184,True
2025-09-02 14:17:27.931,arrival,1,1185,True
2025-09-02 14:21:10.373,arrival,1,1186,True
2025-09-02 14:22:46.143,arrival,1,1187,True
2025-09-02 14:23:32.963,departure,-1,1186,True
2025-09-02 14:25:09.458,departure,-1,1185,True
2025-09-02 14:25:52.916,arrival,1,1186,True
2025-09-02 14:26:51.814,arrival,1,1187,True
2025-09-02 14:28:01.854,arrival,1,1188,True
2025-09-02 14:31:07.931,arrival,1,1189,True
2025-09-02 14:33:40.986,arrival,1,1190,True
2025-09-02 14:33:43.146,arrival,1,1191,True
2025-09-02 14:34:15.148,arrival,1,1192,True
2025-09-02 14:34:28.173,arrival,1,1193,True
2025-09-02 14:34:36.293,arrival,1,1194,True
2025-09-02 14:34:53.148,departure,-1,1193,True
2025-09-02 14:35:10.335,departure,-1,1192,True
2025-09-02 14:35:12.285,arrival,1,1193,True
2025-09-02 14:38:10.977,departure,-1,1192,True
2025-09-02 14:41:41.092,arrival,1,1193,True
2025-09-02 14:41:47.687,departure,-1,1192,True
2025-09-02 14:42:50.086,arrival,1,1193,True
2025-09-02 14:44:10.471,departure,-1,1192,True
2025-09-02 14:44:17.449,arrival,1,1193,True
2025-09-02 14:46:42.403,arrival,1,1194,True
2025-09-02 14:52:13.602,departure,-1,1193,True
2025-09-02 14:57:08.313,arrival,1,1194,True
2025-09-02 14:58:27.383,departure,-1,1193,True
2025-09-02 14:58:54.930,arrival,1,1194,True
2025-09-02 14:59:01.657,arrival,1,1195,True
2025-09-02 15:01:29.720,arrival,1,1196,True
2025-09-02 15:02:02.638,arrival,1,1197,True
2025-09-02 15:03:05.616,arrival,1,1198,True
2025-09-02 15:03:07.821,arrival,1,1199,True
2025-09-02 15:06:05.977,departure,-1,1198,True
2025-09-02 15:06:31.776,departure,-1,1197,True
2025-09-02 15:06:46.580,departure,-1,1196,True
2025-09-02 15:08:24.668,departure,-1,1195,True
2025-09-02 15:12:34.059,departure,-1,1194,True
2025-09-02 15:14:53.563,arrival,1,1195,True
2025-09-02 15:15:19.724,arrival,1,1196,True
2025-09-02 15:16:19.349,departure,-1,1195,True
2025-09-02 15:17:02.997,arrival,1,1196,True
2025-09-02 15:18:37.445,arrival,1,1197,True
2025-09-02 15:19:31.907,arrival,1,1198,True
2025-09-02 15:19:57.693,departure,-1,1197,True
2025-09-02 15:20:55.206,departure,-1,1196,True
2025-09-02 15:21:23.091,departure,-1,1195,True
2025-09-02 15:22:41.529,arrival,1,1196,True
2025-09-02 15:22:47.829,arrival,1,1197,True
2025-09-02 15:24:18.023,departure,-1,1196,True
2025-09-02 15:24:36.930,arrival,1,1197,True
2025-09-02 15:26:45.375,arrival,1,1198,True
2025-09-02 15:27:38.567,departure,-1,1197,True
2025-09-02 15:27:39.865,departure,-1,1196,True
2025-09-02 15:29:06.556,departure,-1,1195,True
2025-09-02 15:29:39.859,arrival,1,1196,True
2025-09-02 15:30:13.405,arrival,1,1197,True
2025-09-02 15:30:25.537,arrival,1,1198,True
2025-09-02 15:32:53.069,arrival,1,1199,True
2025-09-02 15:35:11.951,departure,-1,1198,True
2025-09-02 15:35:33.930,departure,-1,1197,True
2025-09-02 15:35:42.633,departure,-1,1196,True
2025-09-02 15:36:01.930,departure,-1,1195,True
2025-09-02 15:38:13.932,departure,-1,1194,True
2025-09-02 15:38:21.348,departure,-1,1193,True
2025-09-02 15:39:04.584,departure,-1,1192,True
2025-09-02 15:40:37.218,arrival,1,1193,True
2025-09-02 15:43:51.223,arrival,1,1194,True
2025-09-02 15:44:03.915,arrival,1,1195,True
2025-09-02 15:44:10.093,arrival,1,1196,True
2025-09-02 15:44:16.266,departure,-1,1195,True
2025-09-02 15:44:47.256,departure,-1,1194,True
2025-09-02 15:44:53.229,departure,-1,1193,True
2025-09-02 15:45:09.162,departure,-1,1192,True
2025-09-02 15:46:03.439,departure,-1,1191,True
2025-09-02 15:50:14.523,arrival,1,1192,True
2025-09-02 15:50:36.880,arrival,1,1193,True
2025-09-02 15:52:07.439,arrival,1,1194,True
2025-09-02 15:53:32.433,departure,-1,1193,True
2025-09-02 15:53:53.352,arrival,1,1194,True
2025-09-02 15:58:08.787,departure,-1,1193,True
2025-09-02 16:00:31.525,arrival,1,1194,True
2025-09-02 16:03:58.765,arrival,1,1195,True
2025-09-02 16:04:05.131,arrival,1,1196,True
2025-09-02 16:04:14.099,arrival,1,1197,True
2025-09-02 16:04:48.886,departure,-1,1196,True
2025-09-02 16:05:01.453,arrival,1,1197,True
2025-09-02 16:12:54.262,arrival,1,1198,True
2025-09-02 16:13:09.904,departure,-1,1197,True
2025-09-02 16:13:11.806,arrival,1,1198,True
2025-09-02 16:14:38.858,arrival,1,1199,True
2025-09-02 16:18:25.746,arrival,1,1200,True
2025-09-02 16:18:40.333,departure,-1,1199,True
2025-09-02 16:19:23.443,arrival,1,1200,True
2025-09-02 16:19:56.401,arrival,1,1201,True
2025-09-02 16:21:33.683,arrival,1,1202,True
2025-09-02 16:21:42.243,arrival,1,1203,True
2025-09-02 16:23:08.926,arrival,1,1204,True
2025-09-02 16:27:48.887,arrival,1,1205,True
2025-09-02 16:27:52.685,arrival,1,1206,True
2025-09-02 16:27:54.978,arrival,1,1207,True
2025-09-02 16:29:51.878,departure,-1,1206,True
2025-09-02 16:31:20.946,departure,-1,1205,True
2025-09-02 16:33:07.201,departure,-1,1204,True
2025-09-02 16:35:14.279,arrival,1,1205,True
2025-09-02 16:35:32.840,arrival,1,1206,True
2025-09-02 16:37:03.664,arrival,1,1207,True
2025-09-02 16:41:56.617,departure,-1,1206,True
2025-09-02 16:42:40.760,arrival,1,1207,True
2025-09-02 16:48:38.358,arrival,1,1208,True
2025-09-02 16:48:53.852,arrival,1,1209,True
2025-09-02 16:50:43.003,arrival,1,1210,True
2025-09-02 16:51:03.055,arrival,1,1211,True
2025-09-02 16:51:34.109,departure,-1,1210,True
2025-09-02 16:52:07.517,arrival,1,1211,True
2025-09-02 16:52:27.829,arrival,1,1212,True
2025-09-02 16:53:34.580,departure,-1,1211,True
2025-09-02 16:54:46.927,departure,-1,1210,True
2025-09-02 16:54:50.956,arrival,1,1211,True
2025-09-02 16:55:03.686,departure,-1,1210,True
2025-09-02 16:55:04.977,departure,-1,1209,True
2025-09-02 16:56:36.421,departure,-1,1208,True
2025-09-02 16:58:28.485,arrival,1,1209,True
2025-09-02 16:58:44.027,arrival,1,1210,True
2025-09-02 17:01:20.741,arrival,1,1211,True
2025-09-02 17:01:25.743,departure,-1,1210,True
2025-09-02 17:05:04.358,arrival,1,1211,True
2025-09-02 17:05:28.150,departure,-1,1210,True
2025-09-02 17:06:37.710,arrival,1,1211,True
2025-09-02 17:06:45.366,arrival,1,1212,True
2025-09-02 17:07:08.848,departure,-1,1211,True
2025-09-02 17:07:23.814,arrival,1,1212,True
2025-09-02 17:08:16.973,arrival,1,1213,True
2025-09-02 17:09:00.148,arrival,1,1214,True
2025-09-02 17:09:26.587,arrival,1,1215,True
2025-09-02 17:16:50.859,departure,-1,1214,True
2025-09-02 17:17:53.430,arrival,1,1215,True
2025-09-02 17:19:03.907,departure,-1,1214,True
2025-09-02 17:19:07.037,arrival,1,1215,True
2025-09-02 17:20:46.934,departure,-1,1214,True
2025-09-02 17:21:09.769,arrival,1,1215,True
2025-09-02 17:22:22.499,arrival,1,1216,True
2025-09-02 17:22:29.954,arrival,1,1217,True
2025-09-02 17:23:42.599,departure,-1,1216,True
2025-09-02 17:25:35.193,arrival,1,1217,True
2025-09-02 17:27:36.933,arrival,1,1218,True
2025-09-02 17:29:13.206,arrival,1,1219,True
2025-09-02 17:30:02.854,arrival,1,1220,True
2025-09-02 17:30:43.556,arrival,1,1221,True
2025-09-02 17:30:51.398,departure,-1,1220,True
2025-09-02 17:30:54.611,departure,-1,1219,True
2025-09-02 17:31:17.548,arrival,1,1220,True
2025-09-02 17:31:22.509,arrival,1,1221,True
2025-09-02 17:31:52.253,arrival,1,1222,True
2025-09-02 17:33:53.299,arrival,1,1223,True
2025-09-02 17:34:12.550,arrival,1,1224,True
2025-09-02 17:35:14.681,arrival,1,1225,True
2025-09-02 17:35:18.833,arrival,1,1226,True
2025-09-02 17:36:53.299,arrival,1,1227,True
2025-09-02 17:37:10.905,arrival,1,1228,True
2025-09-02 17:38:36.008,arrival,1,1229,True
2025-09-02 17:40:48.417,arrival,1,1230,True
2025-09-02 17:40:50.635,arrival,1,1231,True
2025-09-02 17:42:46.456,departure,-1,1230,True
2025-09-02 17:42:57.053,arrival,1,1231,True
2025-09-02 17:44:09.379,arrival,1,1232,True
2025-09-02 17:44:15.453,departure,-1,1231,True
2025-09-02 17:45:13.400,arrival,1,1232,True
2025-09-02 17:45:34.041,arrival,1,1233,True
2025-09-02 17:45:45.833,departure,-1,1232,True
2025-09-02 17:46:10.008,departure,-1,1231,True
2025-09-02 17:50:49.822,departure,-1,1230,True
2025-09-02 17:52:01.701,arrival,1,1231,True
2025-09-02 17:53:12.595,arrival,1,1232,True
2025-09-02 17:53:29.349,arrival,1,1233,True
2025-09-02 17:54:34.334,arrival,1,1234,True
2025-09-02 17:55:24.661,arrival,1,1235,True
2025-09-02 18:00:49.075,departure,-1,1234,True
2025-09-02 18:02:07.134,departure,-1,1233,True
2025-09-02 18:06:37.692,departure,-1,1232,True
2025-09-02 18:07:05.967,departure,-1,1231,True
2025-09-02 18:07:09.700,departure,-1,1230,True
2025-09-02 18:07:15.822,departure,-1,1229,True
2025-09-02 18:07:18.824,departure,-1,1228,True
2025-09-02 18:07:34.658,departure,-1,1227,True
2025-09-02 18:07:43.132,departure,-1,1226,True
2025-09-02 18:12:15.799,departure,-1,1225,True
2025-09-02 18:12:55.300,departure,-1,1224,True
2025-09-02 18:13:04.072,arrival,1,1225,True
2025-09-02 18:13:19.648,departure,-1,1224,True
2025-09-02 18:13:28.776,departure,-1,1223,True
2025-09-02 18:13:47.862,arrival,1,1224,True
2025-09-02 18:14:27.995,arrival,1,1225,True
2025-09-02 18:17:22.649,arrival,1,1226,True
2025-09-02 18:17:29.421,arrival,1,1227,True
2025-09-02 18:19:03.703,arrival,1,1228,True
2025-09-02 18:20:44.437,arrival,1,1229,True
2025-09-02 18:20:49.219,arrival,1,1230,True
2025-09-02 18:23:08.639,departure,-1,1229,True
2025-09-02 18:23:31.176,arrival,1,1230,True
2025-09-02 18:23:44.556,departure,-1,1229,True
2025-09-02 18:24:26.298,departure,-1,1228,True
2025-09-02 18:24:37.369,arrival,1,1229,True
2025-09-02 18:26:10.322,arrival,1,1230,True
2025-09-02 18:26:26.431,arrival,1,1231,True
2025-09-02 18:31:31.897,departure,-1,1230,True
2025-09-02 18:35:05.555,departure,-1,1229,True
2025-09-02 18:35:18.150,departure,-1,1228,True
2025-09-02 18:36:08.244,arrival,1,1229,True
2025-09-02 18:36:40.796,arrival,1,1230,True
2025-09-02 18:36:47.865,departure,-1,1229,True
2025-09-02 18:36:52.619,arrival,1,1230,True
2025-09-02 18:37:21.783,arrival,1,1231,True
2025-09-02 18:37:48.912,departure,-1,1230,True
2025-09-02 18:40:37.554,arrival,1,1231,True
2025-09-02 18:42:54.784,arrival,1,1232,True
2025-09-02 18:46:36.074,arrival,1,1233,True
2025-09-02 18:48:08.838,departure,-1,1232,True
2025-09-02 18:48:27.079,departure,-1,1231,True
2025-09-02 18:49:19.089,arrival,1,1232,True
2025-09-02 18:49:45.407,arrival,1,1233,True
2025-09-02 18:51:35.453,arrival,1,1234,True
2025-09-02 18:52:11.381,arrival,1,1235,True
2025-09-02 18:52:15.754,departure,-1,1234,True
2025-09-02 18:53:26.559,departure,-1,1233,True
2025-09-02 18:55:15.499,departure,-1,1232,True
2025-09-02 18:56:01.663,departure,-1,1231,True
2025-09-02 18:56:51.541,arrival,1,1232,True
2025-09-02 18:58:47.384,departure,-1,1231,True
2025-09-02 19:03:12.012,departure,-1,1230,True
2025-09-02 19:03:16.516,departure,-1,1229,True
2025-09-02 19:04:48.481,arrival,1,1230,True
2025-09-02 19:10:18.451,departure,-1,1229,True
2025-09-02 19:10:46.592,arrival,1,1230,True
2025-09-02 19:12:01.228,arrival,1,1231,True
2025-09-02 19:12:04.659,departure,-1,1230,True
2025-09-02 19:13:41.172,arrival,1,1231,True
2025-09-02 19:14:27.913,departure,-1,1230,True
2025-09-02 19:16:31.730,departure,-1,1229,True
2025-09-02 19:16:40.882,departure,-1,1228,True
2025-09-02 19:20:44.645,departure,-1,1227,True
2025-09-02 19:27:18.212,departure,-1,1226,True
2025-09-02 19:27:45.736,departure,-1,1225,True
2025-09-02 19:31:51.244,arrival,1,1226,True
2025-09-02 19:33:09.666,arrival,1,1227,True
2025-09-02 19:33:32.563,arrival,1,1228,True
2025-09-02 19:33:35.172,arrival,1,1229,True
2025-09-02 19:38:28.305,arrival,1,1230,True
2025-09-02 19:41:06.733,arrival,1,1231,True
2025-09-02 19:43:00.628,departure,-1,1230,True
2025-09-02 19:43:09.116,arrival,1,1231,True
2025-09-02 19:43:16.555,arrival,1,1232,True
2025-09-02 19:45:54.634,arrival,1,1233,True
2025-09-02 19:46:37.089,arrival,1,1234,True
2025-09-02 19:46:40.757,arrival,1,1235,True
2025-09-02 19:48:14.869,departure,-1,1234,True
2025-09-02 19:48:57.136,arrival,1,1235,True
2025-09-02 19:53:43.231,departure,-1,1234,True
2025-09-02 19:54:06.389,arrival,1,1235,True
2025-09-02 19:55:08.330,departure,-1,1234,True
2025-09-02 19:55:19.701,arrival,1,1235,True
2025-09-02 19:55:26.538,departure,-1,1234,True
2025-09-02 19:55:51.054,arrival,1,1235,True
2025-09-02 19:59:38.612,departure,-1,1234,True
2025-09-02 20:00:04.819,arrival,1,1235,True
2025-09-02 20:07:15.083,departure,-1,1234,True
2025-09-02 20:10:29.082,arrival,1,1235,True
2025-09-02 20:13:12.980,departure,-1,1234,True
2025-09-02 20:14:07.292,departure,-1,1233,True
2025-09-02 20:17:34.107,arrival,1,1234,True
2025-09-02 20:26:35.591,arrival,1,1235,True
2025-09-02 20:47:29.066,departure,-1,1234,True
2025-09-02 20:47:47.261,arrival,1,1235,True
2025-09-02 20:49:19.481,departure,-1,1234,True
2025-09-02 20:52:34.930,departure,-1,1233,True
2025-09-02 20:52:36.169,departure,-1,1232,True
2025-09-02 20:52:42.504,arrival,1,1233,True
2025-09-02 20:52:56.172,departure,-1,1232,True
2025-09-02 20:54:16.571,arrival,1,1233,True
2025-09-02 20:56:30.763,departure,-1,1232,True
2025-09-02 21:01:19.409,departure,-1,1231,True
2025-09-02 21:03:14.126,arrival,1,1232,True
2025-09-02 21:19:37.120,arrival,1,1233,True
2025-09-02 21:28:42.105,arrival,1,1234,True
2025-09-02 21:30:59.938,arrival,1,1235,True
2025-09-02 21:39:21.368,departure,-1,1234,True
2025-09-02 21:43:06.722,departure,-1,1233,True
2025-09-02 21:48:05.329,departure,-1,1232,True
2025-09-02 21:51:47.378,arrival,1,1233,True
2025-09-02 21:52:40.605,arrival,1,1234,True
2025-09-02 21:54:37.610,arrival,1,1235,True
2025-09-02 22:07:53.520,departure,-1,1234,True
2025-09-02 22:39:53.073,departure,-1,1233,True
2025-09-02 22:40:31.167,departure,-1,1232,True
2025-09-02 22:40:36.636,arrival,1,1233,True
2025-09-02 22:40:41.438,arrival,1,1234,True
2025-09-02 23:00:40.093,departure,-1,1233,True
2025-09-02 23:01:47.015,arrival,1,1234,True
2025-09-02 23:02:41.482,departure,-1,1233,True
2025-09-02 23:11:03.107,arrival,1,1234,True
2025-09-02 23:20:54.237,departure,-1,1233,True
2025-09-02 23:20:58.403,departure,-1,1232,True
2025-09-02 23:23:13.426,departure,-1,1231,True
2025-09-02 23:26:45.171,departure,-1,1230,True
2025-09-02 23:49:37.865,arrival,1,1231,True
2025-09-02 23:55:54.988,departure,-1,1230,True
2025-09-02 23:57:22.860,departure,-1,1229,True
2025-09-03 00:07:10.445,arrival,1,1230,True
2025-09-03 00:20:57.349,arrival,1,1231,True
2025-09-03 00:30:33.073,departure,-1,1230,True
2025-09-03 00:59:02.304,arrival,1,1231,True
2025-09-03 00:59:55.832,departure,-1,1230,True
2025-09-03 06:56:38.595,arrival,1,1231,True
2025-09-03 07:17:14.141,departure,-1,1230,True
2025-09-03 07:27:27.766,departure,-1,1229,True
2025-09-03 07:33:41.635,departure,-1,1228,True
2025-09-03 07:49:15.419,arrival,1,1229,True
2025-09-03 07:51:52.390,departure,-1,1228,True
2025-09-03 07:53:15.766,arrival,1,1229,True
2025-09-03 07:54:30.956,arrival,1,1230,True
2025-09-03 07:55:55.465,departure,-1,1229,True
2025-09-03 07:57:58.323,departure,-1,1228,True
2025-09-03 07:58:18.705,departure,-1,1227,True
2025-09-03 08:00:55.122,departure,-1,1226,True
2025-09-03 08:01:56.290,departure,-1,1225,True
2025-09-03 08:04:24.616,departure,-1,1224,True
2025-09-03 08:04:30.740,departure,-1,1223,True
