time,event,delta,inventory,at_capacity,at_empty
2025-10-31 18:04:47.755,departure,-1,5,False,False
2025-10-31 18:06:44.970,arrival,1,6,False,False
2025-10-31 18:06:53.990,arrival,1,7,False,False
2025-10-31 18:10:53.179,arrival,1,8,False,False
2025-10-31 18:14:34.594,departure,-1,7,False,False
2025-10-31 18:17:53.873,arrival,1,8,False,False
2025-10-31 18:19:41.045,arrival,1,9,False,False
2025-10-31 18:22:26.518,departure,-1,8,False,False
2025-10-31 18:22:46.825,departure,-1,7,False,False
2025-10-31 18:24:08.227,arrival,1,8,False,False
2025-10-31 18:26:15.017,departure,-1,7,False,False
2025-10-31 18:33:11.523,arrival,1,8,False,False
2025-10-31 18:34:23.295,arrival,1,9,False,False
2025-10-31 18:38:08.753,arrival,1,10,False,False
2025-10-31 18:40:42.882,departure,-1,9,False,False
2025-10-31 18:51:13.344,departure,-1,8,False,False
2025-10-31 18:52:54.436,arrival,1,9,False,False
2025-10-31 18:53:28.128,arrival,1,10,False,False
2025-10-31 18:57:04.796,arrival,1,11,False,False
2025-10-31 18:59:46.051,arrival,1,12,False,False
2025-10-31 18:59:56.129,arrival,1,13,False,False
2025-10-31 19:00:19.250,departure,-1,12,False,False
2025-10-31 19:02:59.716,arrival,1,13,False,False
2025-10-31 19:05:06.402,arrival,1,14,False,False
2025-10-31 19:12:18.610,departure,-1,13,False,False
2025-10-31 19:12:19.822,departure,-1,12,False,False
2025-10-31 19:12:38.846,departure,-1,11,False,False
2025-10-31 19:19:52.892,departure,-1,10,False,False
2025-10-31 19:20:58.863,departure,-1,9,False,False
2025-10-31 19:21:02.205,departure,-1,8,False,False
2025-10-31 19:22:53.917,arrival,1,9,False,False
2025-10-31 19:23:26.631,departure,-1,8,False,False
2025-10-31 19:26:34.421,departure,-1,7,False,False
2025-10-31 19:31:18.159,arrival,1,8,False,False
2025-10-31 19:33:12.018,arrival,1,9,False,False
2025-10-31 19:42:39.251,departure,-1,8,False,False
2025-10-31 19:47:40.272,arrival,1,9,False,False
2025-10-31 19:49:22.865,arrival,1,10,False,False
2025-10-31 19:52:34.158,departure,-1,9,False,False
2025-10-31 19:54:52.968,arrival,1,10,False,False
2025-10-31 19:55:47.542,departure,-1,9,False,False
2025-10-31 20:01:08.982,arrival,1,10,False,False
2025-10-31 20:02:31.177,departure,-1,9,False,False
2025-10-31 20:03:31.388,departure,-1,8,False,False
2025-10-31 20:10:36.326,arrival,1,9,False,False
2025-10-31 20:16:14.745,departure,-1,8,False,False
2025-10-31 20:27:34.557,arrival,1,9,False,False
2025-10-31 20:29:00.406,departure,-1,8,False,False
2025-10-31 20:36:25.883,arrival,1,9,False,False
2025-10-31 20:40:01.726,arrival,1,10,False,False
2025-10-31 20:45:22.153,arrival,1,11,False,False
2025-10-31 21:01:32.245,departure,-1,10,False,False
2025-10-31 21:13:12.877,departure,-1,9,False,False
2025-10-31 21:28:42.265,departure,-1,8,False,False
2025-10-31 21:28:55.963,departure,-1,7,False,False
2025-10-31 21:30:14.350,arrival,1,8,False,False
2025-10-31 21:30:49.109,departure,-1,7,False,False
2025-10-31 21:41:33.650,arrival,1,8,False,False
2025-10-31 21:52:13.200,departure,-1,7,False,False
2025-10-31 22:16:25.213,departure,-1,6,False,False
2025-10-31 22:19:53.438,arrival,1,7,False,False
2025-10-31 22:52:01.371,departure,-1,6,False,False
2025-10-31 22:52:48.848,departure,-1,5,False,False
2025-10-31 23:12:13.061,arrival,1,6,False,False
2025-10-31 23:33:55.841,departure,-1,5,False,False
2025-10-31 23:36:40.428,departure,-1,4,False,False
2025-10-31 23:38:27.460,arrival,1,5,False,False
2025-10-31 23:43:34.190,arrival,1,6,False,False
2025-10-31 23:48:46.950,departure,-1,5,False,False
2025-10-31 23:49:40.434,departure,-1,4,False,False
2025-10-31 23:50:56.366,departure,-1,3,False,False
2025-11-01 00:08:36.292,departure,-1,2,False,False
2025-11-01 00:19:51.122,arrival,1,3,False,False
2025-11-01 00:26:47.262,arrival,1,4,False,False
2025-11-01 00:31:30.956,arrival,1,5,False,False
2025-11-01 00:47:10.816,arrival,1,6,False,False
2025-11-01 06:38:21.508,departure,-1,5,False,False
2025-11-01 07:23:27.584,departure,-1,4,False,False
2025-11-01 07:27:52.241,arrival,1,5,False,False
2025-11-01 07:28:00.186,departure,-1,4,False,False
2025-11-01 08:23:49.062,arrival,1,5,False,False
2025-11-01 08:27:26.813,departure,-1,4,False,False
2025-11-01 08:27:38.250,departure,-1,3,False,False
2025-11-01 08:35:56.951,departure,-1,2,False,False
2025-11-01 09:21:57.446,arrival,1,3,False,False
2025-11-01 09:34:44.116,arrival,1,4,False,False
2025-11-01 09:37:13.847,arrival,1,5,False,False
2025-11-01 09:50:37.093,departure,-1,4,False,False
2025-11-01 10:01:16.703,arrival,1,5,False,False
2025-11-01 10:18:37.857,departure,-1,4,False,False
2025-11-01 10:23:56.531,departure,-1,3,False,False
2025-11-01 10:26:04.578,arrival,1,4,False,False
2025-11-01 10:28:24.038,departure,-1,3,False,False
2025-11-01 10:29:17.263,arrival,1,4,False,False
2025-11-01 10:33:27.752,arrival,1,5,False,False
2025-11-01 10:34:00.112,departure,-1,4,False,False
2025-11-01 10:52:46.961,departure,-1,3,False,False
2025-11-01 10:59:12.795,arrival,1,4,False,False
2025-11-01 11:07:21.654,arrival,1,5,False,False
2025-11-01 11:24:47.526,departure,-1,4,False,False
2025-11-01 11:32:01.879,departure,-1,3,False,False
2025-11-01 11:39:01.807,departure,-1,2,False,False
2025-11-01 11:41:07.918,departure,-1,1,False,False
2025-11-01 11:42:01.026,arrival,1,2,False,False
2025-11-01 11:49:12.065,arrival,1,3,False,False
2025-11-01 11:49:53.597,arrival,1,4,False,False
2025-11-01 11:53:40.187,departure,-1,3,False,False
2025-11-01 11:54:23.245,arrival,1,4,False,False
2025-11-01 12:00:52.248,departure,-1,3,False,False
2025-11-01 12:02:46.045,departure,-1,2,False,False
2025-11-01 12:06:10.136,arrival,1,3,False,False
2025-11-01 12:16:54.719,departure,-1,2,False,False
2025-11-01 12:17:41.424,departure,-1,1,False,False
2025-11-01 12:18:29.930,arrival,1,2,False,False
2025-11-01 12:19:01.764,departure,-1,1,False,False
2025-11-01 12:34:26.752,arrival,1,2,False,False
2025-11-01 12:39:34.059,departure,-1,1,False,False
2025-11-01 12:44:59.330,arrival,1,2,False,False
2025-11-01 12:51:56.161,departure,-1,1,False,False
2025-11-01 13:02:40.669,arrival,1,2,False,False
2025-11-01 13:16:51.884,departure,-1,1,False,False
2025-11-01 13:19:03.173,departure,-1,0,False,True
2025-11-01 13:22:00.025,arrival,1,1,False,False
2025-11-01 13:24:42.168,departure,-1,0,False,True
2025-11-01 13:31:53.072,arrival,1,1,False,False
2025-11-01 13:48:55.094,arrival,1,2,False,False
2025-11-01 13:50:10.274,arrival,1,3,False,False
2025-11-01 13:52:01.227,arrival,1,4,False,False
2025-11-01 13:52:43.930,departure,-1,3,False,False
2025-11-01 13:55:43.502,arrival,1,4,False,False
2025-11-01 14:06:22.587,arrival,1,5,False,False
2025-11-01 14:06:32.828,arrival,1,6,False,False
2025-11-01 14:09:28.506,departure,-1,5,False,False
2025-11-01 14:09:31.503,departure,-1,4,False,False
2025-11-01 14:11:00.626,departure,-1,3,False,False
2025-11-01 14:14:50.923,arrival,1,4,False,False
2025-11-01 14:26:47.567,departure,-1,3,False,False
2025-11-01 14:27:17.189,departure,-1,2,False,False
2025-11-01 14:27:33.198,departure,-1,1,False,False
2025-11-01 14:29:18.214,arrival,1,2,False,False
2025-11-01 14:35:15.110,departure,-1,1,False,False
2025-11-01 14:42:12.907,arrival,1,2,False,False
2025-11-01 14:43:19.918,arrival,1,3,False,False
2025-11-01 14:53:28.079,departure,-1,2,False,False
2025-11-01 14:56:51.337,departure,-1,1,False,False
2025-11-01 14:58:05.624,departure,-1,0,False,True
2025-11-01 15:10:18.853,arrival,1,1,False,False
2025-11-01 15:12:22.180,arrival,1,2,False,False
2025-11-01 15:19:47.935,arrival,1,3,False,False
2025-11-01 15:28:37.413,arrival,1,4,False,False
2025-11-01 15:29:28.145,departure,-1,3,False,False
2025-11-01 16:01:29.329,arrival,1,4,False,False
2025-11-01 16:04:33.563,arrival,1,5,False,False
2025-11-01 16:06:34.953,arrival,1,6,False,False
2025-11-01 16:14:35.059,departure,-1,5,False,False
2025-11-01 16:14:44.611,departure,-1,4,False,False
2025-11-01 16:15:50.175,departure,-1,3,False,False
2025-11-01 16:24:14.976,departure,-1,2,False,False
2025-11-01 16:28:41.701,arrival,1,3,False,False
2025-11-01 16:29:30.860,arrival,1,4,False,False
2025-11-01 16:30:40.961,departure,-1,3,False,False
2025-11-01 16:33:03.442,departure,-1,2,False,False
2025-11-01 16:36:35.849,departure,-1,1,False,False
2025-11-01 16:39:22.774,arrival,1,2,False,False
2025-11-01 16:40:14.481,departure,-1,1,False,False
2025-11-01 16:51:37.223,arrival,1,2,False,False
2025-11-01 16:52:59.973,arrival,1,3,False,False
2025-11-01 16:56:07.813,departure,-1,2,False,False
2025-11-01 17:10:52.582,departure,-1,1,False,False
2025-11-01 17:12:03.572,arrival,1,2,False,False
2025-11-01 17:14:34.649,departure,-1,1,False,False
2025-11-01 17:17:37.703,departure,-1,0,False,True
2025-11-01 17:27:58.720,arrival,1,1,False,False
2025-11-01 17:33:07.780,arrival,1,2,False,False
2025-11-01 17:37:26.622,departure,-1,1,False,False
2025-11-01 17:46:34.911,arrival,1,2,False,False
2025-11-01 17:46:42.578,arrival,1,3,False,False
2025-11-01 17:50:28.126,departure,-1,2,False,False
2025-11-01 18:00:10.215,departure,-1,1,False,False
2025-11-01 18:06:50.075,arrival,1,2,False,False
2025-11-01 18:08:29.583,arrival,1,3,False,False
2025-11-01 18:14:16.132,arrival,1,4,False,False
2025-11-01 18:27:40.385,arrival,1,5,False,False
2025-11-01 18:32:45.108,arrival,1,6,False,False
2025-11-01 18:32:50.221,arrival,1,7,False,False
2025-11-01 18:33:02.255,arrival,1,8,False,False
2025-11-01 18:33:18.269,arrival,1,9,False,False
2025-11-01 18:33:21.089,arrival,1,10,False,False
2025-11-01 18:38:59.786,departure,-1,9,False,False
2025-11-01 18:39:10.922,departure,-1,8,False,False
2025-11-01 18:39:27.314,arrival,1,9,False,False
2025-11-01 18:39:48.404,departure,-1,8,False,False
2025-11-01 18:40:30.244,arrival,1,9,False,False
2025-11-01 18:40:32.334,arrival,1,10,False,False
2025-11-01 18:41:01.705,departure,-1,9,False,False
2025-11-01 18:41:08.759,departure,-1,8,False,False
2025-11-01 18:56:25.416,departure,-1,7,False,False
2025-11-01 18:57:15.448,arrival,1,8,False,False
2025-11-01 19:09:12.278,arrival,1,9,False,False
2025-11-01 19:15:32.726,arrival,1,10,False,False
2025-11-01 19:23:02.517,arrival,1,11,False,False
2025-11-01 19:24:24.244,departure,-1,10,False,False
2025-11-01 19:28:59.798,departure,-1,9,False,False
2025-11-01 19:31:39.123,departure,-1,8,False,False
2025-11-01 19:31:48.555,departure,-1,7,False,False
2025-11-01 19:33:25.127,departure,-1,6,False,False
2025-11-01 19:40:25.525,arrival,1,7,False,False
2025-11-01 19:41:25.650,departure,-1,6,False,False
2025-11-01 19:43:03.441,arrival,1,7,False,False
2025-11-01 19:43:51.744,departure,-1,6,False,False
2025-11-01 19:48:09.029,arrival,1,7,False,False
2025-11-01 19:50:57.965,departure,-1,6,False,False
2025-11-01 20:01:58.871,departure,-1,5,False,False
2025-11-01 20:04:19.736,departure,-1,4,False,False
2025-11-01 20:24:56.022,departure,-1,3,False,False
2025-11-01 20:28:45.657,departure,-1,2,False,False
2025-11-01 20:33:14.704,arrival,1,3,False,False
2025-11-01 20:36:40.364,departure,-1,2,False,False
2025-11-01 20:45:36.243,departure,-1,1,False,False
2025-11-01 20:45:46.930,departure,-1,0,False,True
2025-11-01 21:24:24.464,arrival,1,1,False,False
2025-11-01 22:12:32.590,departure,-1,0,False,True
2025-11-01 23:45:51.166,arrival,1,1,False,False
2025-11-02 00:12:08.339,departure,-1,0,False,True
2025-11-02 05:55:36.524,arrival,1,1,False,False
2025-11-02 06:27:32.362,arrival,1,2,False,False
2025-11-02 06:31:30.567,arrival,1,3,False,False
2025-11-02 06:35:47.575,arrival,1,4,False,False
2025-11-02 06:37:28.720,arrival,1,5,False,False
2025-11-02 06:39:32.098,arrival,1,6,False,False
2025-11-02 06:41:11.459,arrival,1,7,False,False
2025-11-02 06:43:11.230,departure,-1,6,False,False
2025-11-02 06:49:25.782,arrival,1,7,False,False
2025-11-02 06:56:55.732,arrival,1,8,False,False
2025-11-02 07:10:58.004,departure,-1,7,False,False
2025-11-02 07:12:10.586,arrival,1,8,False,False
2025-11-02 07:12:42.034,departure,-1,7,False,False
2025-11-02 07:27:21.143,arrival,1,8,False,False
2025-11-02 07:46:49.298,arrival,1,9,False,False
2025-11-02 07:49:27.842,arrival,1,10,False,False
2025-11-02 07:50:25.581,departure,-1,9,False,False
2025-11-02 07:56:38.742,arrival,1,10,False,False
2025-11-02 08:09:53.635,arrival,1,11,False,False
2025-11-02 08:15:27.476,arrival,1,12,False,False
2025-11-02 08:19:41.395,arrival,1,13,False,False
2025-11-02 08:22:18.487,departure,-1,12,False,False
2025-11-02 08:31:55.502,arrival,1,13,False,False
2025-11-02 08:32:05.458,departure,-1,12,False,False
2025-11-02 08:35:33.340,arrival,1,13,False,False
2025-11-02 08:39:00.641,arrival,1,14,False,False
2025-11-02 08:43:37.505,arrival,1,15,False,False
2025-11-02 08:44:57.835,arrival,1,16,False,False
2025-11-02 08:46:21.613,departure,-1,15,False,False
2025-11-02 08:47:56.465,departure,-1,14,False,False
2025-11-02 08:51:52.317,arrival,1,15,False,False
2025-11-02 08:51:54.704,arrival,1,16,False,False
2025-11-02 08:56:27.542,departure,-1,15,False,False
2025-11-02 08:57:12.259,arrival,1,16,False,False
2025-11-02 08:57:39.045,arrival,1,17,False,False
2025-11-02 08:57:43.255,arrival,1,18,False,False
2025-11-02 09:00:40.341,departure,-1,17,False,False
2025-11-02 09:01:10.079,departure,-1,16,False,False
2025-11-02 09:01:20.625,arrival,1,17,False,False
2025-11-02 09:06:32.259,arrival,1,18,False,False
2025-11-02 09:06:41.055,arrival,1,19,False,False
2025-11-02 09:08:57.616,arrival,1,20,False,False
2025-11-02 09:09:01.352,arrival,1,21,False,False
2025-11-02 09:09:35.339,arrival,1,22,False,False
2025-11-02 09:09:51.977,arrival,1,23,True,False
2025-11-02 09:18:28.849,departure,-1,22,False,False
2025-11-02 09:18:40.448,arrival,1,23,True,False
2025-11-02 09:40:00.621,departure,-1,22,False,False
2025-11-02 09:42:05.302,departure,-1,21,False,False
2025-11-02 09:42:45.820,departure,-1,20,False,False
2025-11-02 09:43:49.001,arrival,1,21,False,False
2025-11-02 09:45:43.480,arrival,1,22,False,False
2025-11-02 09:46:24.131,arrival,1,23,True,False
2025-11-02 09:59:32.095,departure,-1,22,False,False
2025-11-02 10:00:02.208,departure,-1,21,False,False
2025-11-02 10:01:09.086,departure,-1,20,False,False
2025-11-02 10:03:05.623,departure,-1,19,False,False
2025-11-02 10:07:24.227,arrival,1,20,False,False
2025-11-02 10:07:44.377,arrival,1,21,False,False
2025-11-02 10:09:24.692,departure,-1,20,False,False
2025-11-02 10:10:54.322,departure,-1,19,False,False
2025-11-02 10:19:09.990,arrival,1,20,False,False
2025-11-02 10:19:37.415,arrival,1,21,False,False
2025-11-02 10:22:49.971,departure,-1,20,False,False
2025-11-02 10:39:49.370,departure,-1,19,False,False
2025-11-02 10:40:06.669,departure,-1,18,False,False
2025-11-02 10:42:36.908,departure,-1,17,False,False
2025-11-02 10:43:18.698,arrival,1,18,False,False
2025-11-02 10:44:25.361,departure,-1,17,False,False
2025-11-02 10:46:59.964,departure,-1,16,False,False
2025-11-02 10:49:24.142,arrival,1,17,False,False
2025-11-02 10:53:10.191,arrival,1,18,False,False
2025-11-02 10:56:47.896,arrival,1,19,False,False
2025-11-02 10:58:22.890,arrival,1,20,False,False
2025-11-02 11:05:27.312,departure,-1,19,False,False
2025-11-02 11:10:26.028,arrival,1,20,False,False
2025-11-02 11:14:50.147,departure,-1,19,False,False
2025-11-02 11:16:18.953,arrival,1,20,False,False
2025-11-02 11:21:02.515,arrival,1,21,False,False
2025-11-02 11:27:28.939,arrival,1,22,False,False
2025-11-02 11:27:42.638,arrival,1,23,True,False
2025-11-02 11:33:46.974,departure,-1,22,False,False
2025-11-02 11:33:55.884,departure,-1,21,False,False
2025-11-02 11:34:47.096,departure,-1,20,False,False
2025-11-02 11:36:22.247,arrival,1,21,False,False
2025-11-02 11:49:22.364,departure,-1,20,False,False
2025-11-02 11:49:24.359,departure,-1,19,False,False
2025-11-02 11:50:18.592,arrival,1,20,False,False
2025-11-02 11:50:38.924,departure,-1,19,False,False
2025-11-02 11:57:34.132,arrival,1,20,False,False
2025-11-02 12:18:14.517,departure,-1,19,False,False
2025-11-02 12:36:00.203,arrival,1,20,False,False
2025-11-02 12:42:38.261,arrival,1,21,False,False
2025-11-02 12:44:04.998,arrival,1,22,False,False
2025-11-02 12:46:24.381,arrival,1,23,True,False
2025-11-02 12:55:21.237,departure,-1,22,False,False
2025-11-02 12:59:09.662,arrival,1,23,True,False
2025-11-02 13:14:24.041,departure,-1,22,False,False
2025-11-02 13:17:08.835,departure,-1,21,False,False
2025-11-02 13:19:40.527,arrival,1,22,False,False
2025-11-02 13:25:57.525,departure,-1,21,False,False
2025-11-02 13:26:45.894,departure,-1,20,False,False
2025-11-02 13:27:44.784,departure,-1,19,False,False
2025-11-02 13:28:04.480,departure,-1,18,False,False
2025-11-02 13:44:33.113,departure,-1,17,False,False
2025-11-02 13:50:22.935,arrival,1,18,False,False
2025-11-02 13:50:38.504,arrival,1,19,False,False
2025-11-02 13:55:02.916,departure,-1,18,False,False
2025-11-02 14:21:01.297,arrival,1,19,False,False
2025-11-02 14:24:00.399,arrival,1,20,False,False
2025-11-02 14:24:12.995,arrival,1,21,False,False
2025-11-02 14:29:22.648,arrival,1,22,False,False
2025-11-02 14:31:00.912,departure,-1,21,False,False
2025-11-02 14:33:43.294,arrival,1,22,False,False
2025-11-02 14:43:37.543,departure,-1,21,False,False
2025-11-02 14:48:42.460,arrival,1,22,False,False
2025-11-02 14:49:59.229,arrival,1,23,True,False
2025-11-02 14:50:18.526,departure,-1,22,False,False
2025-11-02 14:56:13.090,departure,-1,21,False,False
2025-11-02 15:04:39.081,arrival,1,22,False,False
2025-11-02 15:06:30.413,departure,-1,21,False,False
2025-11-02 15:15:18.467,departure,-1,20,False,False
2025-11-02 15:19:25.226,departure,-1,19,False,False
2025-11-02 15:26:24.215,departure,-1,18,False,False
2025-11-02 15:26:37.075,departure,-1,17,False,False
2025-11-02 15:37:10.425,arrival,1,18,False,False
2025-11-02 15:42:20.318,departure,-1,17,False,False
2025-11-02 16:03:53.597,departure,-1,16,False,False
2025-11-02 16:05:12.909,arrival,1,17,False,False
2025-11-02 16:06:59.284,departure,-1,16,False,False
2025-11-02 16:07:46.896,departure,-1,15,False,False
2025-11-02 16:10:34.537,departure,-1,14,False,False
2025-11-02 16:19:27.821,departure,-1,13,False,False
2025-11-02 16:26:08.366,arrival,1,14,False,False
2025-11-02 16:26:21.230,arrival,1,15,False,False
2025-11-02 16:26:23.427,arrival,1,16,False,False
2025-11-02 16:29:12.945,arrival,1,17,False,False
2025-11-02 16:31:01.877,arrival,1,18,False,False
2025-11-02 16:33:40.747,arrival,1,19,False,False
2025-11-02 16:44:02.592,departure,-1,18,False,False
2025-11-02 16:50:27.493,arrival,1,19,False,False
2025-11-02 16:50:31.410,departure,-1,18,False,False
2025-11-02 16:58:57.497,arrival,1,19,False,False
2025-11-02 17:06:41.421,arrival,1,20,False,False
2025-11-02 17:06:52.326,departure,-1,19,False,False
2025-11-02 17:06:53.815,departure,-1,18,False,False
2025-11-02 17:10:18.168,arrival,1,19,False,False
2025-11-02 17:19:32.632,arrival,1,20,False,False
2025-11-02 17:19:51.705,departure,-1,19,False,False
2025-11-02 17:20:34.991,departure,-1,18,False,False
2025-11-02 17:32:16.980,departure,-1,17,False,False
2025-11-02 17:34:43.093,departure,-1,16,False,False
2025-11-02 17:38:30.790,departure,-1,15,False,False
2025-11-02 17:43:48.422,arrival,1,16,False,False
2025-11-02 17:45:16.474,departure,-1,15,False,False
2025-11-02 17:45:18.573,departure,-1,14,False,False
2025-11-02 17:45:53.131,arrival,1,15,False,False
2025-11-02 17:46:09.672,arrival,1,16,False,False
2025-11-02 17:46:20.001,arrival,1,17,False,False
2025-11-02 17:46:50.499,arrival,1,18,False,False
2025-11-02 17:46:52.304,arrival,1,19,False,False
2025-11-02 17:50:31.334,arrival,1,20,False,False
2025-11-02 17:50:34.778,arrival,1,21,False,False
2025-11-02 17:50:45.502,arrival,1,22,False,False
2025-11-02 17:58:39.997,arrival,1,23,True,False
2025-11-02 18:02:52.743,departure,-1,22,False,False
2025-11-02 18:09:15.701,arrival,1,23,True,False
2025-11-02 18:25:49.113,departure,-1,22,False,False
2025-11-02 18:27:26.930,arrival,1,23,True,False
2025-11-02 18:30:09.878,departure,-1,22,False,False
2025-11-02 18:38:13.563,departure,-1,21,False,False
2025-11-02 18:41:07.913,departure,-1,20,False,False
2025-11-02 18:46:20.149,arrival,1,21,False,False
2025-11-02 18:46:43.707,arrival,1,22,False,False
2025-11-02 18:47:37.855,departure,-1,21,False,False
2025-11-02 18:59:09.496,arrival,1,22,False,False
2025-11-02 19:05:11.444,arrival,1,23,True,False
2025-11-02 19:27:12.773,arrival,1,23,True,False
2025-11-02 19:27:43.165,arrival,1,23,True,False
2025-11-02 19:32:21.882,departure,-1,22,False,False
2025-11-02 19:32:22.977,departure,-1,21,False,False
2025-11-02 19:33:13.063,arrival,1,22,False,False
2025-11-02 19:33:17.529,arrival,1,23,True,False
2025-11-02 19:33:36.983,departure,-1,22,False,False
2025-11-02 19:34:30.591,arrival,1,23,True,False
2025-11-02 19:36:52.446,departure,-1,22,False,False
2025-11-02 19:42:51.966,departure,-1,21,False,False
2025-11-02 19:44:40.235,departure,-1,20,False,False
2025-11-02 19:52:02.961,departure,-1,19,False,False
2025-11-02 19:56:09.924,departure,-1,18,False,False
2025-11-02 20:01:41.184,arrival,1,19,False,False
2025-11-02 20:02:36.866,departure,-1,18,False,False
2025-11-02 20:04:03.493,departure,-1,17,False,False
2025-11-02 20:12:43.483,departure,-1,16,False,False
2025-11-02 20:32:02.277,departure,-1,15,False,False
2025-11-02 20:34:12.731,arrival,1,16,False,False
2025-11-02 20:34:27.975,arrival,1,17,False,False
2025-11-02 20:39:15.180,departure,-1,16,False,False
2025-11-02 20:44:07.760,departure,-1,15,False,False
2025-11-02 20:46:30.506,departure,-1,14,False,False
2025-11-02 21:10:19.554,departure,-1,13,False,False
2025-11-02 21:10:53.822,departure,-1,12,False,False
2025-11-02 21:34:38.805,departure,-1,11,False,False
2025-11-02 22:47:03.986,departure,-1,10,False,False
2025-11-02 23:02:20.104,arrival,1,11,False,False
2025-11-02 23:15:45.062,departure,-1,10,False,False
2025-11-02 23:30:44.232,arrival,1,11,False,False
2025-11-02 23:30:47.612,arrival,1,12,False,False
2025-11-02 23:31:38.468,departure,-1,11,False,False
2025-11-02 23:52:42.995,departure,-1,10,False,False
2025-11-03 00:04:01.031,departure,-1,9,False,False
2025-11-03 00:23:33.210,departure,-1,8,False,False
2025-11-03 06:08:43.097,arrival,1,9,False,False
2025-11-03 06:21:21.159,arrival,1,10,False,False
2025-11-03 06:21:23.129,arrival,1,11,False,False
2025-11-03 06:33:15.882,arrival,1,12,False,False
2025-11-03 06:35:32.027,arrival,1,13,False,False
2025-11-03 06:38:04.444,departure,-1,12,False,False
2025-11-03 06:55:04.046,arrival,1,13,False,False
2025-11-03 07:11:24.717,arrival,1,14,False,False
2025-11-03 07:17:56.950,arrival,1,15,False,False
2025-11-03 07:37:03.046,departure,-1,14,False,False
2025-11-03 07:40:30.335,departure,-1,13,False,False
2025-11-03 07:46:12.578,arrival,1,14,False,False
2025-11-03 07:47:12.360,departure,-1,13,False,False
2025-11-03 07:50:07.811,arrival,1,14,False,False
2025-11-03 08:01:23.307,arrival,1,15,False,False
2025-11-03 08:02:20.073,arrival,1,16,False,False
2025-11-03 08:05:12.021,arrival,1,17,False,False
2025-11-03 08:06:17.021,arrival,1,18,False,False
2025-11-03 08:10:48.885,arrival,1,19,False,False
2025-11-03 08:16:31.210,arrival,1,20,False,False
2025-11-03 08:19:29.876,arrival,1,21,False,False
2025-11-03 08:21:14.414,arrival,1,22,False,False
2025-11-03 08:21:50.793,arrival,1,23,True,False
2025-11-03 08:23:10.314,departure,-1,22,False,False
2025-11-03 08:23:49.067,arrival,1,23,True,False
2025-11-03 08:24:25.562,departure,-1,22,False,False
2025-11-03 08:24:45.456,arrival,1,23,True,False
2025-11-03 08:26:06.560,arrival,1,23,True,False
2025-11-03 08:27:36.589,arrival,1,23,True,False
2025-11-03 08:32:55.233,arrival,1,23,True,False
2025-11-03 08:35:08.786,arrival,1,23,True,False
2025-11-03 08:35:21.312,departure,-1,22,False,False
2025-11-03 08:37:49.260,arrival,1,23,True,False
2025-11-03 08:38:05.820,arrival,1,23,True,False
2025-11-03 08:58:50.576,departure,-1,22,False,False
2025-11-03 08:59:14.568,arrival,1,23,True,False
2025-11-03 09:03:05.595,departure,-1,22,False,False
2025-11-03 09:03:25.832,arrival,1,23,True,False
2025-11-03 09:04:49.445,departure,-1,22,False,False
2025-11-03 09:11:07.592,departure,-1,21,False,False
2025-11-03 09:20:24.809,arrival,1,22,False,False
2025-11-03 09:31:18.255,departure,-1,21,False,False
2025-11-03 09:31:51.697,departure,-1,20,False,False
2025-11-03 09:35:02.826,arrival,1,21,False,False
2025-11-03 09:43:59.548,departure,-1,20,False,False
2025-11-03 09:45:01.139,arrival,1,21,False,False
2025-11-03 09:47:53.315,arrival,1,22,False,False
2025-11-03 09:48:16.222,arrival,1,23,True,False
2025-11-03 10:18:11.390,departure,-1,22,False,False
2025-11-03 10:18:53.785,arrival,1,23,True,False
2025-11-03 10:36:02.422,departure,-1,22,False,False
2025-11-03 10:39:14.791,arrival,1,23,True,False
2025-11-03 10:49:52.344,departure,-1,22,False,False
2025-11-03 11:01:31.331,arrival,1,23,True,False
2025-11-03 11:17:02.124,departure,-1,22,False,False
2025-11-03 11:18:55.637,arrival,1,23,True,False
2025-11-03 11:22:02.730,departure,-1,22,False,False
2025-11-03 11:22:12.140,arrival,1,23,True,False
2025-11-03 11:32:23.053,departure,-1,22,False,False
2025-11-03 11:34:02.253,departure,-1,21,False,False
2025-11-03 11:36:37.125,arrival,1,22,False,False
2025-11-03 11:40:06.372,departure,-1,21,False,False
2025-11-03 11:40:35.034,arrival,1,22,False,False
2025-11-03 11:41:12.401,arrival,1,23,True,False
2025-11-03 11:54:57.189,departure,-1,22,False,False
2025-11-03 11:56:53.873,arrival,1,23,True,False
2025-11-03 11:59:59.129,arrival,1,23,True,False
2025-11-03 12:01:04.990,arrival,1,23,True,False
2025-11-03 12:02:00.531,arrival,1,23,True,False
2025-11-03 12:02:14.143,arrival,1,23,True,False
2025-11-03 12:07:25.742,departure,-1,22,False,False
2025-11-03 12:07:28.047,arrival,1,23,True,False
2025-11-03 12:09:47.415,arrival,1,23,True,False
2025-11-03 12:13:36.180,arrival,1,23,True,False
2025-11-03 12:16:15.381,arrival,1,23,True,False
2025-11-03 12:38:04.243,arrival,1,23,True,False
2025-11-03 12:40:21.530,departure,-1,22,False,False
2025-11-03 12:46:01.293,arrival,1,23,True,False
2025-11-03 12:47:04.788,arrival,1,23,True,False
2025-11-03 12:49:26.288,arrival,1,23,True,False
2025-11-03 13:05:02.156,departure,-1,22,False,False
